county,year,total_postings,mention_specialized,mention_software,mention_common,n_corporate,n_university,n_federal_lab,n_government,n_staffing,n_unclassified,n_remote,n_hybrid,n_onsite,share_remote,share_hybrid,share_onsite,share_specialized,share_software,share_common,mean_skills_per_posting,n_distinct_skills,n_rca_skills,avg_ubiquity,skill_hhi,skill_entropy,eci,fitness,skill_density,skill_coherence,avg_centrality,corp_n_rca_skills,univ_n_rca_skills,fede_n_rca_skills,gove_n_rca_skills,staf_n_rca_skills,rucc_2023,rucc_tier
08014,2020,14107,137607,29747,78143,9657,67,59,38,2608,1678,430,943,12578,0.0304813,0.0668462,0.891614,0.560524,0.121171,0.318305,17.4025,7715.0,4096.0,227.098,0.00259871,10.5338,3.25417,0.064968,0.175926,0.124326,0.0854679,2755.0,53.0,128.0,78.0,1105.0,1,large_metro
08015,2020,1415,11152,861,7303,1010,3,3,35,168,196,40,11,1361,0.0282686,0.00777385,0.961837,0.577345,0.0445744,0.37808,13.6509,1570.0,1041.0,728.588,0.0045629,9.00859,0.599095,5.16556e-7,0.0353139,0.198919,0.0713531,501.0,1.0,17.0,84.0,87.0,6,nonmetro_adjacent
08017,2020,531,6348,851,4485,156,2,0,298,39,36,6,4,519,0.0112994,0.00753296,0.977401,0.543307,0.0728346,0.383858,22.0038,1881.0,1322.0,550.729,0.00428415,9.33474,1.28062,0.00000381885,0.049868,0.158886,0.0771604,218.0,,,404.0,14.0,9,rural
08019,2020,1245,6174,787,4294,866,0,3,9,123,244,26,65,1150,0.0208835,0.0522088,0.923695,0.548556,0.0699245,0.381519,9.04016,1374.0,903.0,704.665,0.00537606,8.93211,0.774447,7.28892e-7,0.0315687,0.181507,0.0716513,343.0,,1.0,40.0,78.0,1,large_metro
08021,2020,229,1079,146,855,156,0,2,5,34,32,15,2,212,0.0655022,0.00873362,0.925764,0.51875,0.0701923,0.411058,9.08297,633.0,517.0,654.928,0.00684264,8.39274,1.12918,4.07899e-7,0.0186588,0.154974,0.0709268,110.0,,,4.0,27.0,9,rural
08023,2020,127,827,141,376,65,0,4,0,9,49,16,1,110,0.125984,0.00787402,0.866142,0.615327,0.104911,0.279762,10.5827,552.0,474.0,558.671,0.00419413,8.72887,1.29346,4.3804e-7,0.0174877,0.141052,0.0718196,76.0,,6.0,,5.0,9,rural
08025,2020,399,1723,139,974,157,0,1,138,37,66,10,6,383,0.0250627,0.0150376,0.9599,0.607546,0.0490127,0.343441,7.10777,574.0,425.0,878.557,0.0078795,7.99288,0.386071,3.18358e-8,0.0145382,0.219335,0.0684407,94.0,,,96.0,30.0,8,nonmetro_adjacent
08027,2020,140,652,10,518,109,0,1,3,7,20,5,2,133,0.0357143,0.0142857,0.95,0.552542,0.00847458,0.438983,8.42857,309.0,267.0,1167.78,0.0101278,7.45547,0.0904796,8.99489e-9,0.00886283,0.27166,0.0657869,99.0,,,,11.0,8,nonmetro_adjacent
08029,2020,1657,9634,351,6116,1141,6,1,41,290,178,52,10,1590,0.031382,0.006035,0.959565,0.598348,0.0217999,0.379852,9.71696,1786.0,1212.0,768.226,0.00421769,9.16746,0.627708,6.61563e-7,0.041247,0.204766,0.07288,497.0,,,90.0,109.0,6,nonmetro_adjacent
08031,2020,194726,1721918,327838,1064044,119310,3242,640,4206,34196,33132,12668,13469,166360,0.0650555,0.069169,0.854329,0.552996,0.105286,0.341719,15.9907,16760.0,7540.0,182.761,0.0026625,10.7574,4.34627,10.2835,0.330676,0.111922,0.0848466,6538.0,1732.0,693.0,2020.0,3878.0,1,large_metro
08033,2020,94,326,46,354,73,0,0,1,4,16,13,0,81,0.138298,0.0,0.861702,0.449036,0.0633609,0.487603,7.7234,170.0,151.0,1102.32,0.0147038,6.75804,0.157092,7.19197e-9,0.00490126,0.255389,0.0626821,67.0,,,0.0,9.0,9,rural
08035,2020,40199,250850,31405,182800,29759,285,87,321,4190,5557,702,3806,35475,0.0174631,0.094679,0.882485,0.539399,0.0675296,0.393072,11.5688,8840.0,3849.0,346.475,0.00388404,10.1659,2.79882,0.0315461,0.159388,0.121521,0.0830861,2622.0,273.0,138.0,409.0,1195.0,1,large_metro
08037,2020,7147,39853,2442,32374,5258,22,3,68,1104,692,66,80,6991,0.00923464,0.0111935,0.978173,0.533729,0.0327043,0.433567,10.4476,3185.0,1625.0,622.757,0.00518504,9.16235,1.16783,0.00000721569,0.0597081,0.175664,0.0777119,931.0,16.0,5.0,100.0,220.0,5,rural
08039,2020,1226,4575,415,3190,869,4,8,9,111,225,23,58,1140,0.0187602,0.0473083,0.929853,0.559291,0.0507335,0.389976,6.6721,1232.0,883.0,783.16,0.00567139,8.89553,0.564181,1.75655e-7,0.030095,0.200979,0.0708303,303.0,,7.0,9.0,57.0,1,large_metro
08041,2020,113670,908841,149704,559757,77186,1409,873,1525,13868,18809,4532,10543,97882,0.0398698,0.0927509,0.861107,0.561602,0.0925068,0.345892,14.2368,13138.0,5527.0,242.424,0.00276273,10.657,3.41481,2.20482,0.22987,0.111274,0.0823612,4607.0,929.0,868.0,1087.0,2626.0,2,small_metro
08043,2020,3115,19804,669,11265,1767,11,11,338,496,492,71,213,2819,0.0227929,0.0683788,0.904976,0.623984,0.0210788,0.354937,10.1888,2620.0,1704.0,700.866,0.00430917,9.35144,0.781854,0.00000219372,0.0576495,0.196756,0.0747227,642.0,15.0,20.0,356.0,89.0,4,nonmetro_adjacent
08045,2020,4137,20699,956,15067,2743,48,1,82,784,479,66,17,4048,0.0159536,0.00410926,0.978487,0.563668,0.0260334,0.410299,8.87648,2654.0,1666.0,684.066,0.00499493,9.24696,0.851082,0.00000210654,0.0573183,0.190697,0.0751261,724.0,65.0,,119.0,333.0,5,rural
08047,2020,4262,18348,1545,26316,3410,0,0,1,90,761,6,204,4052,0.00140779,0.0478649,0.950727,0.397066,0.033435,0.569499,10.8421,1502.0,738.0,708.317,0.0102566,7.99859,0.930344,3.83088e-7,0.0279073,0.187563,0.0764,446.0,0.0,,0.0,57.0,1,large_metro
08049,2020,2374,13701,1147,11737,1716,1,2,58,227,370,12,157,2202,0.00505476,0.0661331,0.927548,0.515366,0.0431446,0.44149,11.1984,1850.0,1170.0,721.718,0.0060256,8.89724,0.745278,6.85892e-7,0.0409302,0.192791,0.0737074,601.0,,,64.0,93.0,9,rural
08051,2020,2333,19005,579,10776,1287,99,4,43,788,112,26,34,2273,0.0111444,0.0145735,0.974282,0.625988,0.0190711,0.354941,13.0133,1745.0,1000.0,713.735,0.00559476,8.61551,0.751344,5.63763e-7,0.0355434,0.196688,0.0740917,453.0,142.0,7.0,86.0,142.0,7,rural
08053,2020,23,168,20,83,16,0,0,3,1,3,0,0,23,0.0,0.0,1.0,0.619926,0.0738007,0.306273,11.7826,131.0,125.0,996.346,0.0104438,6.87578,0.201164,2.56065e-9,0.00420923,0.23931,0.0651376,19.0,,,,,9,rural
08055,2020,377,1798,60,1266,252,2,0,15,13,95,0,14,363,0.0,0.0371353,0.962865,0.575544,0.0192061,0.40525,8.28647,667.0,555.0,1033.59,0.00606658,8.4337,0.141444,3.77303e-8,0.0182182,0.262396,0.0678889,172.0,,,40.0,19.0,8,nonmetro_adjacent
08057,2020,234,1029,65,817,195,0,0,3,11,25,10,1,223,0.042735,0.0042735,0.952991,0.538462,0.0340136,0.427525,8.16667,419.0,345.0,1033.01,0.012322,7.54039,0.0993062,9.98826e-9,0.0113121,0.250407,0.0657519,121.0,,,,6.0,9,rural
08059,2020,119303,922071,142249,590022,79462,1515,935,2597,17205,17589,4615,10020,103536,0.038683,0.0839878,0.867841,0.557364,0.0859852,0.356651,13.8667,15081.0,6672.0,235.633,0.0029069,10.6646,3.82261,4.55375,0.285176,0.108831,0.0832929,5047.0,1076.0,1010.0,1489.0,2539.0,1,large_metro
08061,2020,67,199,8,113,47,0,1,7,2,10,0,2,65,0.0,0.0298507,0.970149,0.621875,0.025,0.353125,4.77612,173.0,161.0,1220.16,0.0136719,6.97865,-0.0736985,1.70822e-9,0.00518285,0.296246,0.0629025,13.0,,,2.0,,9,rural
08063,2020,669,2577,140,2042,345,2,2,18,227,75,21,0,648,0.0313901,0.0,0.96861,0.5415,0.0294179,0.429082,7.1136,857.0,648.0,985.973,0.00656616,8.44163,0.202077,4.59271e-8,0.0213112,0.247095,0.0685171,179.0,0.0,,10.0,116.0,9,rural
08065,2020,604,6763,314,4445,456,15,0,6,43,84,8,7,589,0.013245,0.0115894,0.975166,0.586964,0.0272522,0.385784,19.0762,1076.0,649.0,790.252,0.00689194,8.27892,0.457732,1.22391e-7,0.022437,0.217708,0.0708013,291.0,20.0,,7.0,14.0,9,rural
08067,2020,4101,24347,1582,14808,2769,32,2,100,703,495,69,16,4005,0.0168252,0.00390149,0.976591,0.597663,0.0388345,0.363502,9.93343,3027.0,1788.0,621.943,0.00444893,9.41702,1.08421,0.00000305371,0.0642108,0.179604,0.0774118,832.0,43.0,,182.0,131.0,6,nonmetro_adjacent
08069,2020,46242,319154,40763,209780,29340,1418,68,948,7672,6796,1522,4213,40261,0.0329138,0.0911077,0.870659,0.560217,0.0715521,0.368231,12.3199,10266.0,4950.0,351.656,0.003164,10.4505,2.6943,0.0296122,0.195937,0.120521,0.0819489,3051.0,1284.0,115.0,1002.0,1458.0,2,small_metro
08071,2020,581,2408,139,2222,351,16,0,31,41,142,2,2,577,0.00344234,0.00344234,0.993115,0.504928,0.0291466,0.465926,8.20826,933.0,739.0,939.016,0.00611541,8.5872,0.268743,4.56602e-8,0.0243892,0.240005,0.0692883,187.0,21.0,,59.0,26.0,7,rural
08073,2020,680,3011,279,2042,451,2,2,34,86,105,5,6,669,0.00735294,0.00882353,0.983824,0.564704,0.0523256,0.382971,7.84118,1100.0,827.0,715.107,0.00458716,9.0148,0.627991,7.49195e-8,0.0286878,0.191563,0.0714287,259.0,,,101.0,33.0,8,nonmetro_adjacent
08075,2020,1710,8522,303,5229,1111,26,0,86,298,189,76,7,1623,0.0444444,0.00409357,0.949123,0.606375,0.0215597,0.372065,8.21871,1589.0,1165.0,850.307,0.0045217,9.12642,0.408033,1.93708e-7,0.0381641,0.231356,0.0717326,488.0,43.0,,154.0,130.0,6,nonmetro_adjacent
08077,2020,11158,68181,3637,41450,7754,189,4,312,1808,1091,328,234,10564,0.0293959,0.0209715,0.946765,0.601944,0.0321097,0.365946,10.1513,5273.0,2955.0,535.353,0.00353773,9.94181,1.45784,0.0000260971,0.105246,0.160225,0.0792646,1718.0,187.0,,436.0,445.0,3,small_metro
08079,2020,23,92,1,72,13,0,0,1,1,8,3,0,20,0.130435,0.0,0.869565,0.557576,0.00606061,0.436364,7.17391,92.0,90.0,1168.24,0.0154637,6.27967,-0.0582421,8.14424e-10,0.00294317,0.279011,0.0630814,14.0,,,,,9,rural
08081,2020,1235,9525,278,3928,633,7,0,39,407,149,12,3,1220,0.0097166,0.00242915,0.987854,0.693686,0.0202462,0.286068,11.1182,1494.0,990.0,785.096,0.00772047,8.49168,0.536035,2.53562e-7,0.0337725,0.215564,0.0721437,434.0,7.0,,107.0,63.0,7,rural
08083,2020,1605,6776,361,5989,914,4,5,46,256,380,12,16,1576,0.00747664,0.00996885,0.981931,0.516227,0.0275027,0.45627,8.17819,1633.0,1195.0,793.655,0.00680088,8.89945,0.545266,3.13605e-7,0.0396916,0.210036,0.0716965,373.0,4.0,,56.0,74.0,6,nonmetro_adjacent
08085,2020,2972,17955,469,9094,1894,6,1,34,730,307,51,17,2898,0.0171602,0.00572005,0.975101,0.652482,0.0170434,0.330475,9.25908,2470.0,1565.0,724.963,0.00493882,9.17222,0.802517,0.00000307372,0.0534162,0.199956,0.0747311,788.0,2.0,,90.0,139.0,5,rural
08087,2020,3171,14273,898,9905,2095,34,2,89,503,448,30,33,3106,0.00946074,0.0104068,0.979502,0.56919,0.0358111,0.394999,7.90792,2169.0,1437.0,773.555,0.00445475,9.31094,0.600756,3.78025e-7,0.0476424,0.208955,0.0729801,708.0,47.0,,126.0,177.0,6,nonmetro_adjacent
08089,2020,851,4413,247,3217,536,41,1,30,90,153,10,6,835,0.0117509,0.00705053,0.981199,0.560239,0.0313571,0.408404,9.25617,1353.0,999.0,787.657,0.0047965,9.05247,0.525014,1.07455e-7,0.033997,0.208979,0.0719052,366.0,60.0,,38.0,48.0,6,nonmetro_adjacent
08091,2020,170,558,35,513,104,2,0,10,9,45,13,1,156,0.0764706,0.00588235,0.917647,0.504521,0.0316456,0.463834,6.50588,282.0,240.0,1138.67,0.0117704,7.31007,0.15956,1.61259e-8,0.00807862,0.272755,0.0663733,67.0,,,26.0,3.0,9,rural
08093,2020,869,4421,328,2843,610,7,1,8,102,141,30,28,810,0.0345224,0.0322209,0.932106,0.582323,0.0432034,0.374473,8.73648,944.0,643.0,804.016,0.00562097,8.56234,0.45912,6.54676e-8,0.0216037,0.206177,0.0686328,246.0,1.0,,5.0,45.0,1,large_metro
08095,2020,349,1661,46,1335,193,0,1,5,124,26,8,3,338,0.0229226,0.00859599,0.968481,0.546022,0.0151216,0.438856,8.71633,610.0,492.0,1067.91,0.00754439,8.19482,0.0661141,2.43283e-8,0.0158093,0.267613,0.0661341,156.0,0.0,,35.0,80.0,9,rural
08097,2020,4207,25787,1234,22656,3090,7,4,26,552,528,146,44,4013,0.0347041,0.0104588,0.953886,0.519093,0.0248405,0.456066,11.8082,2502.0,1371.0,616.17,0.00553787,8.94725,1.14692,0.00000259022,0.0511349,0.176659,0.077731,743.0,1.0,1.0,41.0,286.0,7,rural
08099,2020,961,3235,191,2021,393,23,0,12,386,147,9,3,949,0.00936524,0.00312175,0.987513,0.593905,0.0350652,0.37103,5.66805,937.0,756.0,953.737,0.00538382,8.75628,0.213752,4.57026e-8,0.0243379,0.246114,0.0681359,218.0,46.0,,15.0,136.0,7,rural
08101,2020,16747,101732,7989,69897,8993,303,57,724,3874,2796,524,1379,14780,0.0312892,0.0823431,0.882546,0.56638,0.0444777,0.389143,10.7254,6403.0,3331.0,511.111,0.00341618,10.0865,1.56532,0.0000749251,0.118665,0.155858,0.0797142,1794.0,232.0,95.0,718.0,704.0,3,small_metro
08103,2020,658,2350,70,1328,174,11,0,5,383,85,1,0,657,0.00151976,0.0,0.99848,0.627001,0.0186766,0.354322,5.69605,743.0,599.0,975.579,0.00546987,8.489,0.159937,4.00476e-8,0.019421,0.251889,0.0673343,153.0,10.0,,0.0,119.0,9,rural
08105,2020,685,5007,725,2788,363,7,1,33,94,187,22,5,658,0.0321168,0.00729927,0.960584,0.587676,0.0850939,0.32723,12.438,1500.0,1132.0,667.365,0.00339345,9.45336,0.919712,8.36408e-7,0.0396939,0.173176,0.0726389,322.0,1.0,,64.0,41.0,9,rural
08107,2020,1865,10363,691,8951,1296,4,0,35,183,347,43,9,1813,0.0230563,0.00482574,0.972118,0.518021,0.0345414,0.447438,10.7265,2047.0,1413.0,722.519,0.00540286,9.14549,0.785595,0.00000142671,0.0489271,0.195999,0.0745255,564.0,,,76.0,137.0,7,rural
08109,2020,84,489,12,256,47,0,0,9,4,24,0,0,84,0.0,0.0,1.0,0.645971,0.015852,0.338177,9.0119,243.0,221.0,1187.27,0.00896433,7.35132,0.00865038,4.07767e-9,0.00714954,0.278007,0.063894,49.0,,,33.0,0.0,9,rural
08111,2020,39,230,7,79,16,1,1,8,4,9,2,0,37,0.0512821,0.0,0.948718,0.727848,0.0221519,0.25,8.10256,118.0,108.0,1014.1,0.0119372,6.60396,0.140933,1.1286e-9,0.00367102,0.249982,0.0657934,2.0,,,52.0,0.0,9,rural
08113,2020,558,3538,203,2983,395,5,1,12,25,120,23,8,527,0.0412186,0.0143369,0.944444,0.526175,0.0301904,0.443635,12.0502,1034.0,753.0,823.619,0.00607155,8.63535,0.552626,3.65866e-7,0.0262607,0.215568,0.0719532,284.0,,,19.0,4.0,9,rural
08115,2020,136,600,24,321,64,1,1,4,38,28,17,1,118,0.125,0.00735294,0.867647,0.634921,0.0253968,0.339683,6.94853,356.0,318.0,1163.61,0.0067848,7.90588,-0.0850376,5.14093e-9,0.0101083,0.286989,0.0639837,47.0,,,5.0,24.0,9,rural
08117,2020,5448,26689,1904,28875,4335,233,0,54,200,626,24,114,5309,0.00440529,0.0209251,0.974486,0.464415,0.0331315,0.502454,10.5485,2472.0,1358.0,685.326,0.00854228,8.64593,0.975121,0.00000176815,0.049349,0.189863,0.0768672,797.0,129.0,,98.0,124.0,5,rural
08119,2020,3054,21792,3165,15025,2256,3,4,20,197,574,282,292,2469,0.0923379,0.0956123,0.808448,0.545045,0.0791606,0.375794,13.0917,2949.0,1733.0,474.344,0.00366969,9.76773,1.68122,0.00000824069,0.0671201,0.142585,0.0789495,999.0,0.0,1.0,17.0,106.0,2,small_metro
08121,2020,343,841,20,688,257,0,2,20,36,28,18,0,325,0.0524781,0.0,0.947522,0.542931,0.0129116,0.444158,4.51604,357.0,288.0,1071.62,0.0233988,6.97324,-0.0147119,4.07534e-9,0.00920586,0.262253,0.063774,66.0,,,21.0,20.0,9,rural
08123,2020,36272,208979,18084,150627,24440,670,44,357,5046,5715,731,2836,32532,0.0201533,0.078187,0.89689,0.553308,0.0478805,0.398811,10.4127,8041.0,3831.0,459.956,0.00371793,10.0439,1.92923,0.00244862,0.139576,0.136597,0.0792101,2438.0,562.0,46.0,373.0,960.0,2,small_metro
08125,2020,624,2603,117,1502,317,5,0,11,230,61,16,4,604,0.025641,0.00641026,0.967949,0.616532,0.027712,0.355756,6.76603,842.0,676.0,974.694,0.00469345,8.76634,0.169338,3.95684e-8,0.0217474,0.24646,0.0674865,231.0,11.0,,53.0,102.0,9,rural
08999,2020,19259,147225,26375,92239,11566,305,59,62,1743,5524,1134,1469,16505,0.0588816,0.076276,0.857002,0.553813,0.0992142,0.346973,13.8034,9257.0,4762.0,262.174,0.00276251,10.5498,3.22084,0.0340102,0.205362,0.123497,0.0862233,2711.0,221.0,108.0,80.0,934.0,,
09110,2020,138794,1142214,205970,647963,94122,1399,349,1963,25081,15880,6587,8944,122343,0.0474588,0.0644408,0.881472,0.572209,0.103184,0.324607,14.3821,13983.0,5596.0,221.9,0.00250758,10.7323,3.73925,0.692385,0.241628,0.11116,0.0838711,4903.0,834.0,396.0,1244.0,2794.0,1,large_metro
09120,2020,33612,231279,29157,144571,20347,513,60,309,7132,5251,1281,2361,29669,0.0381114,0.0702428,0.882691,0.571049,0.0719913,0.356959,12.0495,9204.0,4379.0,339.769,0.00307269,10.4168,2.64514,0.00922568,0.178753,0.126561,0.0839595,2992.0,410.0,71.0,297.0,1392.0,2,small_metro
09130,2020,15134,88329,7357,58416,9446,172,24,365,2991,2136,281,1382,13373,0.0185675,0.0913176,0.88364,0.573185,0.0477411,0.379074,10.1825,6065.0,3142.0,472.765,0.00363876,9.96685,1.84138,0.000838233,0.118276,0.14423,0.0805786,1738.0,194.0,18.0,401.0,754.0,1,large_metro
09140,2020,34509,203353,19826,132689,22714,382,72,226,6529,4586,1044,2746,30560,0.030253,0.0795734,0.885566,0.571428,0.0557117,0.37286,10.3123,8304.0,3760.0,414.779,0.00351835,10.1834,2.25827,0.00421173,0.147059,0.133736,0.0821775,2600.0,238.0,113.0,271.0,1138.0,2,small_metro
09150,2020,7930,43311,6932,25183,5734,54,10,78,974,1080,58,762,7088,0.007314,0.0960908,0.893821,0.574218,0.0919046,0.333877,9.51148,3693.0,1850.0,583.07,0.00387425,9.60018,1.27486,0.0000125041,0.0669201,0.163518,0.0767793,1030.0,61.0,9.0,131.0,367.0,4,nonmetro_adjacent
09160,2020,7727,35356,2019,26072,5348,37,6,83,1167,1086,113,810,6766,0.014624,0.104827,0.875631,0.557253,0.0318218,0.410926,8.21108,3951.0,2328.0,622.12,0.00472705,9.61466,1.19113,0.0000214234,0.0817953,0.176592,0.0779574,1253.0,31.0,,120.0,334.0,4,nonmetro_adjacent
09170,2020,42294,288326,30997,191478,25792,1722,155,517,8062,6046,1146,2966,37891,0.027096,0.0701282,0.895895,0.564459,0.0606831,0.374858,12.0774,9753.0,4649.0,352.202,0.00332895,10.3284,2.67654,0.020225,0.187836,0.125509,0.08352,2975.0,1058.0,218.0,482.0,1532.0,2,small_metro
09180,2020,17190,114356,10949,66800,11826,138,82,432,2914,1798,210,1244,15669,0.0122164,0.0723677,0.911518,0.595279,0.0569949,0.347726,11.1754,6572.0,3368.0,437.593,0.00328124,10.1865,2.08651,0.00240156,0.128247,0.13348,0.0800954,2204.0,122.0,133.0,430.0,616.0,2,small_metro
09190,2020,67455,532275,88401,330565,40243,584,165,449,15332,10682,2058,4980,59780,0.0305092,0.073827,0.88622,0.559559,0.0929323,0.347509,14.1019,11728.0,5395.0,222.702,0.00284255,10.568,3.70844,0.838488,0.237308,0.11733,0.0858554,4268.0,469.0,229.0,401.0,2297.0,2,small_metro
09999,2020,1652,12509,1924,7880,1125,14,6,0,293,214,82,6,1563,0.0496368,0.00363196,0.946126,0.560615,0.0862278,0.353157,13.5067,3155.0,2002.0,447.092,0.00349818,9.92827,1.75555,0.0000379491,0.0778643,0.144709,0.0799507,699.0,7.0,9.0,0.0,262.0,,
10001,2021,24555,220384,36917,123640,17173,406,129,744,3503,2600,3720,490,20173,0.151497,0.0199552,0.821543,0.578525,0.09691,0.324565,15.5138,9920.0,5289.0,278.973,0.00255462,10.6659,1.0387,0.0599982,0.224039,0.150576,0.0941709,3295.0,443.0,172.0,598.0,976.0,3,small_metro
10003,2021,89240,723792,115020,425102,63319,1299,164,1385,12891,10182,4823,5220,78516,0.0540453,0.0584939,0.87983,0.572659,0.091003,0.336338,14.1631,12915.0,5625.0,266.311,0.00277161,10.6351,1.29417,2.16517,0.241533,0.120506,0.0891491,4407.0,1038.0,332.0,897.0,2082.0,1,large_metro
10005,2021,19823,104423,6374,73106,13723,74,1,354,3207,2464,1022,264,18506,0.0515563,0.0133179,0.933562,0.567816,0.0346596,0.397525,9.27725,5514.0,2490.0,595.544,0.00471678,9.69198,-0.840062,0.000665954,0.0919288,0.160916,0.0837699,1455.0,56.0,0.0,321.0,587.0,4,nonmetro_adjacent
01001,2021,5975,29863,3058,25290,4551,11,2,75,687,649,248,413,5293,0.0415063,0.0691213,0.885858,0.513013,0.052533,0.434454,9.74243,3492.0,1957.0,678.981,0.00551257,9.48408,-0.938948,0.000391461,0.0698684,0.188669,0.0824281,1091.0,2.0,,108.0,367.0,2,small_metro
01003,2021,24615,115054,7492,102831,18969,155,26,57,1458,3950,544,3520,20499,0.0221003,0.143002,0.832785,0.510496,0.0332421,0.456262,9.15608,5462.0,2575.0,630.699,0.00606668,9.41605,-1.01463,0.00155257,0.0927462,0.175644,0.0839809,1734.0,118.0,54.0,94.0,522.0,3,small_metro
01005,2021,1766,8676,426,5873,1176,18,0,121,231,220,76,79,1610,0.0430351,0.0447339,0.911665,0.579366,0.0284474,0.392187,8.47962,1973.0,1322.0,844.492,0.00466403,9.31246,-0.897233,0.0000385187,0.0453805,0.221606,0.0793023,490.0,7.0,,117.0,116.0,6,nonmetro_adjacent
01007,2021,1279,5164,232,3608,909,12,0,11,139,208,85,36,1157,0.0664582,0.028147,0.904613,0.573523,0.0257663,0.400711,7.03988,1319.0,971.0,927.948,0.00508775,8.95445,-0.759056,0.0000099041,0.0322665,0.238125,0.0757062,394.0,4.0,,8.0,80.0,1,large_metro
01009,2021,1887,7520,315,5278,1468,50,0,4,127,238,61,76,1750,0.0323264,0.0402756,0.927398,0.573477,0.024022,0.402501,6.94913,1552.0,1093.0,922.503,0.00501995,9.00993,-0.827593,0.0000124636,0.0365146,0.242844,0.0771782,484.0,52.0,,0.0,38.0,1,large_metro
01011,2021,540,3324,129,2099,367,11,0,6,59,97,27,48,463,0.05,0.0888889,0.857407,0.598703,0.0232349,0.378062,10.2815,985.0,753.0,1018.18,0.00448887,8.77198,-0.628201,0.00000375562,0.0252055,0.263034,0.0755148,287.0,2.0,,10.0,34.0,8,nonmetro_adjacent
01013,2021,1758,8710,445,6241,1145,11,1,1,312,288,63,144,1551,0.0358362,0.0819113,0.882253,0.565731,0.0289036,0.405365,8.75768,1945.0,1297.0,818.466,0.00513905,9.1901,-0.834595,0.000060402,0.0452737,0.211274,0.0795895,552.0,2.0,,,126.0,6,nonmetro_adjacent
01015,2021,7738,40952,2569,28790,5553,376,10,120,797,882,293,101,7331,0.0378651,0.0130525,0.947402,0.566332,0.0355271,0.398141,9.34492,4166.0,2360.0,660.166,0.00418319,9.73478,-1.0671,0.00029164,0.0836898,0.181919,0.0831298,1269.0,182.0,1.0,166.0,329.0,3,small_metro
01017,2021,2290,11881,698,8822,1682,5,0,10,304,289,79,124,2087,0.0344978,0.0541485,0.911354,0.555161,0.0326153,0.412224,9.34542,2063.0,1338.0,828.769,0.00507691,9.24029,-0.912958,0.0000587444,0.0455937,0.217482,0.0786186,644.0,,,10.0,154.0,6,nonmetro_adjacent
01019,2021,658,2738,155,2295,491,0,0,2,70,95,25,2,631,0.0379939,0.00303951,0.958967,0.527756,0.0298766,0.442367,7.8845,833.0,608.0,1057.79,0.00805934,8.36475,-0.477392,0.000004014,0.0202173,0.274151,0.0738731,265.0,,,,35.0,8,nonmetro_adjacent
01021,2021,2629,13292,835,8629,1941,21,0,4,357,306,83,177,2366,0.0315709,0.067326,0.899962,0.58411,0.0366936,0.379197,8.65576,2179.0,1417.0,827.893,0.0041911,9.43211,-0.966504,0.0000452791,0.0482212,0.219049,0.079095,728.0,15.0,,,204.0,1,large_metro
01023,2021,525,2949,210,1592,350,0,0,0,58,117,47,1,477,0.0895238,0.00190476,0.908571,0.620711,0.0442012,0.335087,9.04952,768.0,593.0,1003.53,0.00588344,8.44748,-0.433366,0.00000393622,0.0201132,0.254152,0.0748261,266.0,,,,15.0,9,rural
01025,2021,1259,6843,569,4867,936,24,0,7,77,215,55,9,1194,0.0436855,0.00714853,0.948372,0.557293,0.0463393,0.396368,9.75298,1507.0,1020.0,908.17,0.00525986,9.05872,-0.762535,0.0000132324,0.0346086,0.236858,0.0773513,535.0,26.0,,0.0,38.0,9,rural
01027,2021,495,1899,127,1301,346,0,0,1,68,80,21,3,471,0.0424242,0.00606061,0.951515,0.570785,0.0381725,0.391043,6.72121,773.0,598.0,1012.07,0.00532021,8.6108,-0.46778,0.00000433557,0.0202061,0.25242,0.0744359,197.0,,,0.0,36.0,9,rural
01029,2021,444,1494,67,1042,303,1,0,11,35,94,23,1,420,0.0518018,0.00225225,0.945946,0.573953,0.0257395,0.400307,5.86261,624.0,500.0,1087.23,0.00725293,8.24399,-0.377559,0.00000168705,0.0169023,0.260589,0.0739297,126.0,,,22.0,14.0,8,nonmetro_adjacent
01031,2021,2714,12075,582,9210,1835,44,1,74,420,340,90,20,2600,0.0331614,0.0073692,0.957996,0.552202,0.0266154,0.421183,8.05711,2006.0,1302.0,865.565,0.00563926,9.05752,-0.895868,0.000020994,0.0440489,0.233811,0.078986,600.0,48.0,,55.0,185.0,4,nonmetro_adjacent
01033,2021,3781,16966,854,12807,2898,10,3,11,324,535,118,36,3622,0.0312087,0.00952129,0.957948,0.553956,0.0278839,0.41816,8.10024,2396.0,1569.0,829.403,0.00500747,9.30262,-1.05824,0.0000549829,0.0529938,0.221693,0.0797366,884.0,,1.0,2.0,181.0,3,small_metro
01035,2021,420,1525,50,1121,287,7,0,1,36,89,21,2,397,0.05,0.0047619,0.945238,0.565653,0.018546,0.415801,6.41905,592.0,465.0,1155.87,0.00798991,8.10843,-0.362046,0.00000185849,0.0154647,0.29172,0.0731226,161.0,1.0,,,12.0,9,rural
01037,2021,582,2585,118,1758,371,9,0,0,54,148,31,12,539,0.0532646,0.0206186,0.926117,0.579466,0.0264515,0.394082,7.66495,1164.0,934.0,833.192,0.00462063,9.08336,-0.642145,0.000013872,0.0334973,0.205279,0.0792792,225.0,14.0,,0.0,14.0,8,nonmetro_adjacent
